Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
08/10/2007,3.109999895,3.188570976,3.085714102,3.181428909,3205300,0,0
09/10/2007,3.178570986,3.285713911,3.167143106,3.25571394,8563100,0,0
10/10/2007,3.238570929,3.381428957,3.218570948,3.345714092,10534300,0,0
11/10/2007,3.344285965,3.431428909,3.232856989,3.272856951,10007900,0,0
12/10/2007,3.264286041,3.334285975,3.25571394,3.285713911,4230800,0,0
15/10/2007,3.414285898,3.5,3.369999886,3.422857046,11533200,0,0
16/10/2007,3.464286089,3.464286089,3.378571033,3.424285889,6300000,0,0
17/10/2007,3.400000095,3.47142911,3.377142906,3.468570948,4249700,0,0
18/10/2007,3.415714025,3.47142911,3.380000114,3.432857037,7929600,0,0
19/10/2007,3.470000029,3.470000029,3.228570938,3.319999933,11195100,0,0
22/10/2007,3.25,3.324285984,3.157143116,3.287142992,21315000,0,0
23/10/2007,3.684286118,3.742856979,3.50285697,3.712857008,38485300,0,0
24/10/2007,3.612857103,3.625714064,3.465713978,3.607142925,13043100,0,0
25/10/2007,3.588571072,3.690000057,3.584285975,3.618571043,9669100,0,0
26/10/2007,3.650000095,3.671428919,3.517143011,3.602857113,10921400,0,0
29/10/2007,3.677143097,3.782856941,3.642857075,3.767143011,7771400,0,0
30/10/2007,3.73428607,3.799999952,3.675714016,3.777143002,12056800,0,0
31/10/2007,3.782856941,3.787142992,3.682857037,3.781429052,10792600,0,0
01/11/2007,3.781429052,3.811429024,3.642857075,3.75571394,10406200,0,0
02/11/2007,3.72142911,3.771429062,3.714286089,3.751429081,8920100,0,0
05/11/2007,3.72142911,3.857142925,3.717143059,3.787142992,7676900,0,0
06/11/2007,3.777143002,3.898571014,3.75857091,3.890000105,7774200,0,0
07/11/2007,3.842856884,3.910000086,3.76285696,3.839999914,7448000,0,0
08/11/2007,3.819999933,3.930000067,3.724286079,3.884285927,10652600,0,0
09/11/2007,3.832856894,3.838571072,3.5185709,3.607142925,13925100,0,0
12/11/2007,3.592856884,3.637142897,3.485713959,3.501429081,9178400,0,0
13/11/2007,3.514286041,3.630000114,3.501429081,3.630000114,6433000,0,0
14/11/2007,3.655714035,3.657143116,3.531429052,3.54857111,7147000,0,0
15/11/2007,3.531429052,3.54857111,3.417143106,3.437143087,6981100,0,0
16/11/2007,3.434286118,3.470000029,3.25,3.400000095,11610900,0,0
19/11/2007,3.367142916,3.428570986,3.279999971,3.315713882,6818000,0,0
20/11/2007,3.275713921,3.311429024,3.164285898,3.232856989,11195800,0,0
21/11/2007,3.217143059,3.224286079,3.074285984,3.078571081,10418800,0,0
23/11/2007,3.104285955,3.128571033,3.037142992,3.107142925,6153000,0,0
26/11/2007,3.107142925,3.170000076,3.061429024,3.067142963,6465900,0,0
27/11/2007,3.087142944,3.192857027,3.071429014,3.1914289,6707400,0,0
28/11/2007,3.214286089,3.319999933,3.200000048,3.287142992,9417800,0,0
29/11/2007,3.25999999,3.361428976,3.25999999,3.302856922,6612900,0,0
30/11/2007,3.364285946,3.420000076,3.224286079,3.299999952,8799700,0,0
03/12/2007,3.428570986,3.542856932,3.367142916,3.397142887,9137800,0,0
04/12/2007,3.397142887,3.417143106,3.292856932,3.392857075,5681200,0,0
05/12/2007,3.331429005,3.422857046,3.292856932,3.418570995,10406200,0,0
06/12/2007,3.354285955,3.414285898,3.331429005,3.414285898,6832000,0,0
07/12/2007,3.412857056,3.418570995,3.348571062,3.367142916,5803700,0,0
10/12/2007,3.369999886,3.387142897,3.348571062,3.355714083,4284700,0,0
11/12/2007,3.357142925,3.414285898,3.299999952,3.328571081,6779500,0,0
12/12/2007,3.392857075,3.420000076,3.2685709,3.3085711,5343100,0,0
13/12/2007,3.269999981,3.291429043,3.215713978,3.291429043,5160400,0,0
14/12/2007,3.279999971,3.405714035,3.218570948,3.359999895,9684500,0,0
17/12/2007,3.329999924,3.375714064,3.287142992,3.299999952,3688300,0,0
18/12/2007,3.324285984,3.467143059,3.281429052,3.454286098,4935000,0,0
19/12/2007,3.440000057,3.5585711,3.408571005,3.552856922,6424600,0,0
20/12/2007,3.574285984,3.928570986,3.522856951,3.891428947,22400000,0,0
21/12/2007,3.98428607,4.162857056,3.958570957,4.014286041,25501000,0,0
24/12/2007,4.014286041,4.088571072,3.958570957,3.98714304,3864000,0,0
26/12/2007,3.958570957,4.145713806,3.958570957,4.099999905,6311900,0,0
27/12/2007,4,4.034286022,3.857142925,3.921428919,11615800,0,0
28/12/2007,3.921428919,3.958570957,3.75571394,3.847142935,7536900,0,0
31/12/2007,3.849999905,3.897142887,3.70142889,3.802856922,10415300,0,0
02/01/2008,3.794286013,3.892857075,3.662857056,3.764286041,12527900,0,0
03/01/2008,3.99142909,4.04285717,3.664285898,3.724286079,21340200,0,0
04/01/2008,3.720000029,3.795713902,3.478570938,3.51571393,17202500,0,0
07/01/2008,3.529999971,3.564285994,3.385714054,3.554286003,12693800,0,0
08/01/2008,3.542856932,3.552856922,3.24714303,3.328571081,14490000,0,0
09/01/2008,3.315713882,3.357142925,3.097142935,3.285713911,15200500,0,0
10/01/2008,3.23428607,3.571429014,3.181428909,3.52857089,13379100,0,0
11/01/2008,3.5,3.521429062,3.344285965,3.344285965,8981700,0,0
14/01/2008,3.408571005,3.492856979,3.24714303,3.25285697,16165800,0,0
15/01/2008,3.2314291,3.307142973,2.958570957,3.150000095,37895200,0,0
16/01/2008,3.078571081,3.222856998,3,3.152857065,17956400,0,0
17/01/2008,3.131428957,3.227143049,3.087142944,3.109999895,11844000,0,0
18/01/2008,3.115714073,3.238570929,3.078571081,3.121428967,12496400,0,0
22/01/2008,3.032856941,3.24714303,2.907143116,3.175714016,14127400,0,0
23/01/2008,3.150000095,3.400000095,3,3.394285917,29370600,0,0
24/01/2008,3.377142906,3.392857075,3.067142963,3.134285927,38927000,0,0
25/01/2008,3.182857037,3.24428606,3.017143011,3.109999895,19865300,0,0
28/01/2008,3.162857056,3.285713911,3.079999924,3.284286022,11650100,0,0
29/01/2008,3.295713902,3.322856903,3.24000001,3.3085711,7082600,0,0
30/01/2008,3.338571072,3.358571053,3.22142911,3.277143002,9307200,0,0
31/01/2008,3.22142911,3.621428967,3.158571005,3.592856884,23223900,0,0
01/02/2008,3.544286013,3.657143116,3.50999999,3.627142906,12623100,0,0
04/02/2008,3.627142906,3.73714304,3.612857103,3.698570967,11883900,0,0
05/02/2008,3.640000105,3.678570986,3.544286013,3.608571053,8945300,0,0
06/02/2008,3.685714006,3.842856884,3.627142906,3.717143059,15107400,0,0
07/02/2008,3.658571005,3.839999914,3.658571005,3.835714102,16767100,0,0
08/02/2008,3.77857089,3.857142925,3.718570948,3.839999914,10850700,0,0
11/02/2008,3.851428986,3.864285946,3.819999933,3.841428995,9594900,0,0
12/02/2008,3.855714083,3.895714045,3.787142992,3.842856884,7427700,0,0
13/02/2008,3.867142916,3.907143116,3.809999943,3.901428938,7099400,0,0
14/02/2008,3.845714092,3.880000114,3.761429071,3.821429014,6273400,0,0
15/02/2008,3.792856932,3.824285984,3.722856998,3.799999952,6734700,0,0
19/02/2008,3.761429071,3.942857027,3.682857037,3.827142954,9839200,0,0
20/02/2008,3.781429052,3.972856998,3.751429081,3.924285889,12815600,0,0
21/02/2008,3.928570986,3.998570919,3.904285908,3.9814291,7112000,0,0
22/02/2008,3.957143068,3.998570919,3.910000086,3.97142911,5740000,0,0
25/02/2008,3.958570957,4.028571129,3.957143068,4,6801900,0,0
26/02/2008,3.972856998,4.214285851,3.972856998,4.142857075,16592100,0,0
27/02/2008,4.369999886,4.648571014,4.285714149,4.632856846,41283200,0,0
28/02/2008,4.517142773,4.901429176,4.5,4.50571394,35182700,0,0
29/02/2008,4.547142982,4.571428776,4.302856922,4.511428833,16774800,0,0
03/03/2008,4.535714149,4.568571091,4.377142906,4.420000076,12994800,0,0
04/03/2008,4.365714073,4.510000229,4.331429005,4.502857208,8935500,0,0
05/03/2008,4.525713921,4.658570766,4.484285831,4.585713863,12135900,0,0
06/03/2008,4.522857189,4.547142982,4.374286175,4.374286175,9050300,0,0
07/03/2008,4.360000134,4.534286022,4.307143211,4.465713978,10600800,0,0
10/03/2008,4.571428776,4.775713921,4.5,4.74428606,14315000,0,0
11/03/2008,4.785714149,4.885714054,4.607142925,4.725714207,17990000,0,0
12/03/2008,4.735713959,4.928571224,4.735713959,4.862856865,15894200,0,0
13/03/2008,4.794285774,4.904285908,4.650000095,4.887143135,10045000,0,0
14/03/2008,4.907143116,4.928571224,4.69428587,4.751429081,7955500,0,0
17/03/2008,4.687142849,4.814286232,4.618570805,4.71285677,9300900,0,0
18/03/2008,4.822856903,5,4.782856941,5,12412400,0,0
19/03/2008,4.998570919,5.147142887,4.945713997,4.9814291,13099800,0,0
20/03/2008,5.428571224,5.428571224,5.108571053,5.177143097,23524200,0,0
24/03/2008,5.334286213,5.664286137,5.26285696,5.452857018,16856000,0,0
25/03/2008,5.491428852,5.521429062,5.265714169,5.302856922,12001500,0,0
26/03/2008,5.285714149,5.415713787,5.185713768,5.408570766,10948700,0,0
27/03/2008,5.317142963,5.344285965,5.019999981,5.19428587,12809300,0,0
28/03/2008,5.191429138,5.338571072,5.041429043,5.084286213,9209900,0,0
31/03/2008,5.167142868,5.192856789,4.840000153,4.949999809,14527800,0,0
01/04/2008,5.071428776,5.271429062,4.914286137,5.215713978,16173500,0,0
02/04/2008,5.164286137,5.285714149,5.105713844,5.192856789,9599100,0,0
03/04/2008,5.114285946,5.448571205,5.107142925,5.332857132,8990100,0,0
04/04/2008,5.357142925,5.357142925,5.131429195,5.172856808,6877500,0,0
07/04/2008,5.2314291,5.2314291,5.034286022,5.128571033,5357800,0,0
08/04/2008,5.215713978,5.294285774,5.058570862,5.271429062,6457500,0,0
09/04/2008,5.29857111,5.29857111,5.147142887,5.202857018,7982800,0,0
10/04/2008,5.151429176,5.289999962,5.118570805,5.224286079,5525800,0,0
11/04/2008,5.178571224,5.21999979,5.015714169,5.072856903,7887600,0,0
14/04/2008,5.142857075,5.198571205,5.064286232,5.111429214,6811000,0,0
15/04/2008,5.142857075,5.211429119,5.079999924,5.211429119,5721100,0,0
16/04/2008,5.261428833,5.587142944,5.217143059,5.567142963,15433600,0,0
17/04/2008,5.557143211,5.840000153,5.485713959,5.814286232,23908500,0,0
18/04/2008,5.818571091,5.842856884,5.472856998,5.508571148,14841400,0,0
21/04/2008,5.508571148,5.804286003,5.508571148,5.617143154,22172500,0,0
22/04/2008,4.815713882,4.821428776,4.20714283,4.285714149,73231900,0,0
23/04/2008,4.302856922,4.5,4.242856979,4.465713978,20147400,0,0
24/04/2008,4.437142849,4.75,4.429999828,4.717143059,13801200,0,0
25/04/2008,4.738571167,4.857142925,4.714285851,4.851428986,10159100,0,0
28/04/2008,4.739999771,4.79285717,4.657143116,4.722856998,10395700,0,0
29/04/2008,4.664286137,4.705714226,4.550000191,4.597143173,7233100,0,0
30/04/2008,4.574285984,4.631429195,4.455714226,4.568571091,10906000,0,0
01/05/2008,4.524285793,4.568571091,4.334286213,4.428571224,17323600,0,0
02/05/2008,4.437142849,4.492856979,4.374286175,4.442856789,7703500,0,0
05/05/2008,4.464285851,4.525713921,4.371428967,4.428571224,8323000,0,0
06/05/2008,4.414286137,4.431428909,4.351428986,4.420000076,4996600,0,0
07/05/2008,4.385714054,4.455714226,4.285714149,4.308570862,6707400,0,0
08/05/2008,4.329999924,4.398571014,4.247142792,4.307143211,9996700,0,0
09/05/2008,4.28714323,4.391428947,4.285714149,4.388570786,4894400,0,0
12/05/2008,4.385714054,4.53000021,4.357142925,4.387143135,10579100,0,0
13/05/2008,4.375713825,4.402856827,4.300000191,4.380000114,6391000,0,0
14/05/2008,4.380000114,4.442856789,4.321428776,4.342856884,7686000,0,0
15/05/2008,4.318571091,4.352857113,4.222856998,4.275713921,15273300,0,0
16/05/2008,4.312857151,4.559999943,4.28714323,4.522857189,14801500,0,0
19/05/2008,4.50571394,4.635714054,4.380000114,4.425714016,8920100,0,0
20/05/2008,4.695713997,4.907143116,4.471428871,4.5185709,31366300,0,0
21/05/2008,4.597143173,4.642857075,4.50571394,4.527143002,13125700,0,0
22/05/2008,4.508571148,4.544285774,4.407143116,4.53000021,9313500,0,0
23/05/2008,4.507143021,4.521429062,4.302856922,4.458570957,9688700,0,0
27/05/2008,4.460000038,4.575714111,4.431428909,4.575714111,5602100,0,0
28/05/2008,4.574285984,4.628571033,4.421429157,4.445713997,13036100,0,0
29/05/2008,4.320000172,4.445713997,4.258571148,4.335713863,15862700,0,0
30/05/2008,4.351428986,4.408570766,4.301428795,4.337142944,8871100,0,0
02/06/2008,4.334286213,4.421429157,4.334286213,4.412857056,7801500,0,0
03/06/2008,4.428571224,4.579999924,4.428571224,4.552856922,9543800,0,0
04/06/2008,4.524285793,4.639999866,4.502857208,4.624286175,6671700,0,0
05/06/2008,4.608571053,4.857142925,4.551428795,4.738571167,10714900,0,0
06/06/2008,4.691429138,4.691429138,4.535714149,4.545713902,6703900,0,0
09/06/2008,4.545713902,4.571428776,4.341429234,4.447143078,6885200,0,0
10/06/2008,4.392857075,4.478570938,4.348570824,4.375713825,4574500,0,0
11/06/2008,4.364285946,4.448571205,4.314286232,4.318571091,5012000,0,0
12/06/2008,4.324285984,4.482857227,4.324285984,4.429999828,4397400,0,0
13/06/2008,4.480000019,4.610000134,4.475714207,4.602857113,4724300,0,0
16/06/2008,4.571428776,4.582857132,4.491428852,4.559999943,3552500,0,0
17/06/2008,4.564286232,4.564286232,4.468571186,4.471428871,3051300,0,0
18/06/2008,4.44428587,4.454286098,4.285714149,4.311429024,6950300,0,0
19/06/2008,4.288570881,4.598570824,4.252857208,4.585713863,8460900,0,0
20/06/2008,4.608571053,4.608571053,4.415713787,4.485713959,7775600,0,0
23/06/2008,4.5,4.501429081,4.218571186,4.230000019,9176300,0,0
24/06/2008,4.248570919,4.321428776,4.079999924,4.142857075,10761100,0,0
25/06/2008,4.164286137,4.2685709,4.144286156,4.228570938,6297900,0,0
26/06/2008,4.214285851,4.248570919,4.097143173,4.111429214,8674400,0,0
27/06/2008,4.102857113,4.102857113,3.75857091,3.819999933,14755300,0,0
30/06/2008,3.787142992,3.857142925,3.720000029,3.724286079,8149400,0,0
01/07/2008,3.828571081,3.938570976,3.777143002,3.871428967,17619700,0,0
02/07/2008,3.858571053,3.902857065,3.814285994,3.892857075,13204800,0,0
03/07/2008,3.857142925,3.970000029,3.844285965,3.897142887,10806600,0,0
07/07/2008,3.928570986,4.05571413,3.907143116,4.035714149,11434500,0,0
08/07/2008,4.04857111,4.090000153,3.95142889,4.058570862,10042900,0,0
09/07/2008,4.058570862,4.150000095,4.058570862,4.088571072,10674300,0,0
10/07/2008,4.067142963,4.122857094,3.934286118,3.978570938,8330700,0,0
11/07/2008,3.931428909,3.977143049,3.769999981,3.887142897,8615600,0,0
14/07/2008,3.901428938,4.045713902,3.842856884,3.972856998,17445400,0,0
15/07/2008,3.944286108,4.031428814,3.871428967,3.958570957,12454400,0,0
16/07/2008,3.922857046,4.044285774,3.922857046,4.015714169,9185400,0,0
17/07/2008,3.995713949,4.03000021,3.842856884,3.968570948,9594900,0,0
18/07/2008,3.972856998,3.992856979,3.847142935,3.871428967,9723000,0,0
21/07/2008,3.861428976,3.921428919,3.831429005,3.907143116,8987300,0,0
22/07/2008,3.908571005,3.955713987,3.859999895,3.888571024,16783200,0,0
23/07/2008,3.884285927,4.028571129,3.884285927,3.99714303,10553900,0,0
24/07/2008,3.947143078,3.962857008,3.809999943,3.818571091,12923400,0,0
25/07/2008,4.05571413,4.115714073,3.832856894,3.978570938,27176100,0,0
28/07/2008,4,4.137143135,3.972856998,4.090000153,13051500,0,0
29/07/2008,4.127142906,4.448571205,4.105713844,4.434286118,19681200,0,0
30/07/2008,4.421429157,4.4814291,4.302856922,4.361429214,9216900,0,0
31/07/2008,4.340000153,4.474286079,4.325714111,4.412857056,14311500,0,0
01/08/2008,4.364285946,4.385714054,4.119999886,4.174285889,17635800,0,0
04/08/2008,4.23714304,4.301428795,4.228570938,4.261428833,11844000,0,0
05/08/2008,4.327143192,4.327143192,4.214285851,4.269999981,8262800,0,0
06/08/2008,4.254285812,4.322856903,4.239999771,4.285714149,7778400,0,0
07/08/2008,4.235713959,4.408570766,4.235713959,4.351428986,10118500,0,0
08/08/2008,4.357142925,4.517142773,4.357142925,4.435713768,9188200,0,0
11/08/2008,4.405714035,4.627142906,4.388570786,4.599999905,14011200,0,0
12/08/2008,4.618570805,4.618570805,4.355713844,4.401429176,8773800,0,0
13/08/2008,4.382856846,4.45142889,4.324285984,4.45142889,9330300,0,0
14/08/2008,4.414286137,4.594285965,4.372857094,4.54857111,13657000,0,0
15/08/2008,4.575714111,4.652856827,4.434286118,4.465713978,9751000,0,0
18/08/2008,4.475714207,4.495714188,4.342856884,4.369999886,7690900,0,0
19/08/2008,4.347143173,4.377142906,4.272857189,4.301428795,6036800,0,0
20/08/2008,4.308570862,4.384285927,4.272857189,4.360000134,5107200,0,0
21/08/2008,4.278571129,4.348570824,4.271429062,4.285714149,5387200,0,0
22/08/2008,4.300000191,4.397142887,4.288570881,4.378571033,5344500,0,0
25/08/2008,4.348570824,4.375713825,4.267142773,4.277143002,5709900,0,0
26/08/2008,4.274285793,4.357142925,4.26285696,4.29857111,10262700,0,0
27/08/2008,4.272857189,4.428571224,4.2685709,4.377142906,6292300,0,0
28/08/2008,4.334286213,4.497142792,4.334286213,4.445713997,8675800,0,0
29/08/2008,4.448571205,4.491428852,4.364285946,4.405714035,4333700,0,0
02/09/2008,4.452857018,4.571428776,4.361429214,4.405714035,8938300,0,0
03/09/2008,4.440000057,4.53000021,4.380000114,4.415713787,5409600,0,0
04/09/2008,4.377142906,4.471428871,4.235713959,4.267142773,13195000,0,0
05/09/2008,4.205714226,4.261428833,4.075714111,4.23714304,10923500,0,0
08/09/2008,4.309999943,4.401429176,4.227142811,4.307143211,11142600,0,0
09/09/2008,4.297142982,4.342856884,4.104286194,4.105713844,9315600,0,0
10/09/2008,4.145713806,4.164286137,4.062857151,4.107142925,8769600,0,0
11/09/2008,4.025713921,4.144286156,3.940000057,4.118570805,8371300,0,0
12/09/2008,4.047142982,4.242856979,4.045713902,4.20714283,7381500,0,0
15/09/2008,4.168570995,4.311429024,3.99714303,4.015714169,6594000,0,0
16/09/2008,3.962857008,4.107142925,3.924285889,4.065713882,10801700,0,0
17/09/2008,4.045713902,4.257143021,4,4.122857094,11447800,0,0
18/09/2008,4.079999924,4.454286098,4.079999924,4.434286118,18216800,0,0
19/09/2008,4.571428776,4.852857113,4.411428928,4.562857151,14959000,0,0
22/09/2008,4.485713959,4.599999905,4.440000057,4.53000021,6972000,0,0
23/09/2008,4.54857111,4.642857075,4.472856998,4.504285812,5840800,0,0
24/09/2008,4.501429081,4.631429195,4.364285946,4.538570881,5910100,0,0
25/09/2008,4.55571413,4.728570938,4.472856998,4.710000038,6216700,0,0
26/09/2008,4.608571053,4.705714226,4.501429081,4.695713997,3914400,0,0
29/09/2008,4.617143154,4.70142889,4.442856789,4.514286041,8029000,0,0
30/09/2008,4.574285984,4.641428947,4.254285812,4.411428928,10700200,0,0
01/10/2008,4.332857132,4.381429195,4.225714207,4.291429043,6501600,0,0
02/10/2008,4.257143021,4.285714149,4.044285774,4.185713768,5233200,0,0
03/10/2008,4.172856808,4.428571224,4.099999905,4.138570786,5013400,0,0
06/10/2008,3.714286089,3.829999924,3.598571062,3.784286022,28088200,0,0
07/10/2008,3.831429005,3.838571072,3.121428967,3.187143087,12485900,0,0
08/10/2008,3.132857084,3.394285917,3.071429014,3.248570919,13895000,0,0
09/10/2008,3.25,3.442857027,3.242856979,3.277143002,12521600,0,0
10/10/2008,3.187143087,3.549999952,3.088571072,3.470000029,9565500,0,0
13/10/2008,3.608571053,3.742856979,3.555713892,3.628571033,8341900,0,0
14/10/2008,3.751429081,3.76285696,3.380000114,3.434286118,9631300,0,0
15/10/2008,3.412857056,3.454286098,3.215713978,3.215713978,5328400,0,0
16/10/2008,3.274286032,3.372857094,3.098571062,3.349999905,9604700,0,0
17/10/2008,3.23714304,3.4814291,3.212857008,3.328571081,6604500,0,0
20/10/2008,3.434286118,3.527143002,3.208570957,3.400000095,9104900,0,0
21/10/2008,3.357142925,3.357142925,2.960000038,2.978570938,14900900,0,0
22/10/2008,2.965713978,3.039999962,2.862857103,2.957143068,12454400,0,0
23/10/2008,2.894285917,3.021429062,2.868571043,2.970000029,11550700,0,0
24/10/2008,2.858571053,2.891428947,2.694286108,2.707143068,12054700,0,0
27/10/2008,2.712857008,2.817142963,2.557142973,2.562856913,10336200,0,0
28/10/2008,2.619999886,2.9414289,2.578571081,2.938570976,14797300,0,0
29/10/2008,2.910000086,3.285713911,2.857142925,3.108571053,10268300,0,0
30/10/2008,3.27857089,3.328571081,3.127142906,3.254286051,8499400,0,0
31/10/2008,3.264286041,3.638571024,3.198570967,3.537142992,10673600,0,0
03/11/2008,3.50285697,3.544286013,3.29857111,3.337142944,9460500,0,0
04/11/2008,3.385714054,3.477143049,3.285713911,3.432857037,5430600,0,0
05/11/2008,3.428570986,3.442857027,3.274286032,3.284286022,5829600,0,0
06/11/2008,3.212857008,3.271429062,3.054286003,3.068571091,6739600,0,0
07/11/2008,3.078571081,3.175714016,3.037142992,3.122857094,5490800,0,0
10/11/2008,3.171428919,3.24000001,3.027143002,3.075714111,3045700,0,0
11/11/2008,3.062856913,3.238570929,2.975713968,3.145714045,4465300,0,0
12/11/2008,3.105714083,3.137142897,2.942857027,2.957143068,4350500,0,0
13/11/2008,2.934286118,3.498570919,2.934286118,3.480000019,13511400,0,0
14/11/2008,3.415714025,3.445713997,3.140000105,3.147142887,9055200,0,0
17/11/2008,3.155714035,3.157143116,3.004286051,3.035713911,7175700,0,0
18/11/2008,3.061429024,3.142857075,2.942857027,3.064285994,6712300,0,0
19/11/2008,3.069999933,3.155714035,2.931428909,2.935714006,7198100,0,0
20/11/2008,2.892857075,2.932857037,2.657143116,2.674285889,12006400,0,0
21/11/2008,2.714286089,2.865714073,2.604285955,2.855714083,11310600,0,0
24/11/2008,2.872857094,3.24142909,2.845714092,3.172857046,13810300,0,0
25/11/2008,3.142857075,3.172857046,2.940000057,3.089999914,7214200,0,0
26/11/2008,3.042856932,3.307142973,3.042856932,3.267143011,8019200,0,0
28/11/2008,3.190000057,3.288570881,3.160000086,3.282856941,2781100,0,0
01/12/2008,3.171428919,3.257143021,3.112857103,3.148571014,7054600,0,0
02/12/2008,3.198570967,3.368571043,3.154285908,3.315713882,6883800,0,0
03/12/2008,3.2314291,3.421428919,3.218570948,3.401428938,6189400,0,0
04/12/2008,3.284286022,3.492856979,3.235713959,3.309999943,6727000,0,0
05/12/2008,3.292856932,3.631428957,3.225713968,3.609999895,9088100,0,0
08/12/2008,3.571429014,3.678570986,3.50857091,3.644285917,9763600,0,0
09/12/2008,3.598571062,4.152856827,3.572856903,4.01285696,17894800,0,0
10/12/2008,4.041429043,4.137143135,3.961429119,4.068571091,8979600,0,0
11/12/2008,3.978570938,4.157143116,3.905714035,4.019999981,12569900,0,0
12/12/2008,4.04857111,4.108571053,3.890000105,4.072856903,5471900,0,0
15/12/2008,3.928570986,4.119999886,3.928570986,4.070000172,4821600,0,0
16/12/2008,4.142857075,4.25,4.031428814,4.092856884,9816800,0,0
17/12/2008,4.077143192,4.155714035,3.98714304,4.112856865,6004600,0,0
18/12/2008,4.085713863,4.130000114,3.964286089,4.034286022,5366200,0,0
19/12/2008,4.111429214,4.142857075,3.902857065,3.955713987,15471400,0,0
22/12/2008,4.038570881,4.04285717,3.859999895,3.988570929,8297100,0,0
23/12/2008,3.992856979,4.028571129,3.831429005,3.878571033,6005300,0,0
24/12/2008,3.868571043,3.947143078,3.858571053,3.915714025,2150400,0,0
26/12/2008,3.875714064,4.068571091,3.857142925,4.065713882,2457700,0,0
29/12/2008,4.105713844,4.28714323,3.928570986,3.99000001,8669500,0,0
30/12/2008,4.038570881,4.105713844,3.98714304,4.094285965,3313800,0,0
31/12/2008,4.108571053,4.337142944,4.078570843,4.269999981,6200600,0,0
02/01/2009,4.217143059,4.357142925,4.199999809,4.267142773,6605200,0,0
05/01/2009,4.327143192,4.562857151,4.302856922,4.562857151,13044500,0,0
06/01/2009,4.591429234,4.75,4.590000153,4.705714226,12065900,0,0
07/01/2009,4.715713978,4.734285831,4.571428776,4.672856808,10133900,0,0
08/01/2009,4.618570805,4.797142982,4.485713959,4.735713959,8175300,0,0
09/01/2009,4.769999981,4.769999981,4.594285965,4.608571053,5686100,0,0
12/01/2009,4.601428986,4.645713806,4.428571224,4.458570957,6524700,0,0
13/01/2009,4.432857037,4.53000021,4.321428776,4.420000076,7823200,0,0
14/01/2009,4.362856865,4.418570995,4.111429214,4.21999979,9045400,0,0
15/01/2009,4.182857037,4.618570805,4.124286175,4.517142773,7408100,0,0
16/01/2009,4.561429024,4.561429024,4.321428776,4.465713978,6655600,0,0
20/01/2009,4.428571224,4.48714304,4.23714304,4.261428833,5606300,0,0
21/01/2009,4.325714111,4.412857056,4.188570976,4.384285927,8064000,0,0
22/01/2009,4.264286041,4.471428871,4.208570957,4.405714035,7172900,0,0
23/01/2009,4.331429005,4.425714016,4.295713902,4.348570824,9434600,0,0
26/01/2009,4.342856884,4.45714283,4.158570766,4.307143211,15659700,0,0
27/01/2009,4.71999979,5.050000191,4.702857018,4.974286079,60159400,0,0
28/01/2009,4.998570919,5.174285889,4.98714304,5.165713787,18397400,0,0
29/01/2009,5.057143211,5.414286137,5.03714323,5.2685709,24274600,0,0
30/01/2009,5.135714054,5.252857208,5.045713902,5.162857056,18736900,0,0
02/02/2009,5.079999924,5.371428967,5.079999924,5.278571129,15437100,0,0
03/02/2009,5.269999981,5.318571091,5.142857075,5.248570919,17175200,0,0
04/02/2009,5.285714149,5.421429157,5.172856808,5.264286041,14547400,0,0
05/02/2009,5.085713863,5.358571053,5.085713863,5.352857113,14248500,0,0
06/02/2009,5.260000229,5.301428795,5.102857113,5.285714149,21145600,0,0
09/02/2009,5.26285696,5.285714149,5.131429195,5.277143002,10991400,0,0
10/02/2009,5.230000019,5.357142925,5.150000095,5.167142868,16384200,0,0
11/02/2009,5.144286156,5.211429119,4.972856998,5.167142868,13302100,0,0
12/02/2009,5.242856979,5.428571224,5.227142811,5.418570995,20511400,0,0
13/02/2009,5.428571224,5.547142982,5.378571033,5.50571394,20008800,0,0
17/02/2009,5.429999828,5.491428852,5.281428814,5.317142963,15198400,0,0
18/02/2009,5.341429234,5.375713825,5.185713768,5.285714149,13208300,0,0
19/02/2009,5.23714304,5.480000019,5.23714304,5.29857111,14897400,0,0
20/02/2009,5.232857227,5.395713806,5.222856998,5.257143021,11410700,0,0
23/02/2009,5.265714169,5.274285793,5.054286003,5.082857132,14423500,0,0
24/02/2009,5.088571072,5.190000057,5.057143211,5.151429176,14244300,0,0
25/02/2009,5.227142811,5.307143211,5.054286003,5.112856865,15887900,0,0
26/02/2009,5.072856903,5.25,4.985713959,5.111429214,10766700,0,0
27/02/2009,5.111429214,5.257143021,5.035714149,5.177143097,8995700,0,0
02/03/2009,5.057143211,5.141428947,4.858571053,4.907143116,15885100,0,0
03/03/2009,4.898571014,5.588571072,4.872857094,5.19428587,51740500,0,0
04/03/2009,5.297142982,5.458570957,5.155714035,5.387143135,14490000,0,0
05/03/2009,5.245714188,5.519999981,5.239999771,5.414286137,11335100,0,0
06/03/2009,5.497142792,5.54285717,5.272857189,5.454286098,8729700,0,0
09/03/2009,5.458570957,5.695713997,5.434286118,5.5,11848900,0,0
10/03/2009,5.601428986,5.684286118,5.45714283,5.5,16337300,0,0
11/03/2009,5.51285696,5.550000191,5.285714149,5.355713844,11030600,0,0
